Name,Description,Website,Theme,Focus Area,Opportunity Space,Play,Business Model Option,Friction Point,Business Model,Technologies ,Founded,Headcount,Country,Region,Funded,Funding Stage,Total Funding (USD),TRL,Maturity,Owner,Relevance,Inc. Compass,Hero,Investors,Founded Score,Founded Weighting,Headcount Score,Headcount Weighting,Funding Score,Funding Weighting,TRL Score,TRL Weighting,Total Score,Result
Honeycomb,"Honeycomb is a P2P platform for business loans, funded by their own customers. Small business owners can post the company and project details on the platform, to be viewed and subsequently funded by their own customers. It links borrowers with the funders on the basis of credit assessments.",http://miglocredit.online,Finance​,Financing,(7) Joining the growth journey of the many,,,,,,2016,0,United States of America,North America,Yes,Seed,"$2,230,000.00",,Nascent,Glaiza,,TRUE,FALSE,"Innovation Works
 K50 Ventures
 Reinforced Ventures
 URA
 American Family Insurance Institute for Corporate and Social Impact
 Flight Ventures
 AlphaLab
 Quaker Capital Investments
 Pourdad Capital
 SteelBridge Labs
 INV Fintech
 3PR",0.7,0.3,1,0,0.2,0.7,,0,0.35,Nascent
HOURS,Provider of AI-based supply chain network integration solutions. The company offers AI-enabled decision-making solutions for drug discovery. It also provides solutions for multi-category production processes.,http://hourstec.com,Transport & Logistics ,Logistics​,,,,,,,2018,0,China,Asia,,Seed,,,Nascent,,,FALSE,FALSE,"5Y Capital
 Matrix Partners China
 Linear Venture
 Aistar Ventures",0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
Linkana,"Linkana is a provider of cloud-enabled supplier risk management solutions. Its features include automation of supplier compliance and governance processes, receipt of supplier information, supplier approvals and risk mitigation, reporting for visibility, and monitoring of inconsistencies among suppliers. Its clients include Privalia, Nivea and BASF.",https://www.linkana.com/,Transport & Logistics ,Logistics​,,,,,,,2018,0,Brazil,South America,Yes,Seed,"$125,000.00",,Nascent,,,FALSE,FALSE,"Y Combinator
 Liga Ventures",0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
KONTA,"AI-driven supplier expense management platform for businesses. It features complete invoice-to-pay automation through supplier invoice uploading, auditing & account reconciliation, payment processing, purchase cost control, and expense reporting. It also enables businesses to export supplier invoices into the integrated accounting software.",https://konta.tech,Transport & Logistics ,Logistics​,,,,,,,2019,0,Morocco,Africa,Yes,Seed,"$225,000.00",,Nascent,,,FALSE,FALSE,212 Founders,0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
Galaxybase,"Provider of graph-based data analysis platform. The company offers platforms for a distributed parallel graph database, parallel graph computing engine, visual graph analysis. It provides a graph database for mining, deep chain quey, visual analysis, etc.",https://galaxybase.com,Transport & Logistics ,Logistics​,,,,,,,2013,0,China,Asia,,Series A,,,Emerging,,,FALSE,FALSE,"Tencent
 Baidu Venture Capital",1,0.3,1,0,0.4,0.7,,0,0.58,Emerging
Procoto,"Provider of a spend management solution. The solution helps in managing procurement challenges, operational expense, sourcing process, automating purchase, contract, & vendor data. It provides services like sourcing status, contract management, RFP management, vendor relationship optimization, and many more.",https://procoto.com,Transport & Logistics ,Logistics​,,,,,,,2020,0,United States of America,North America,Yes,Seed,"$125,000.00",,Nascent,,,FALSE,FALSE,"Tampa Bay Ventures
 Y Combinator",0.2,0.3,1,0,0.2,0.7,,0,0.2,Nascent
Honeycomb,"Honeycomb is a strategic business management tool. The platform offers software that helps businesses to promote the work culture, engage with the teams, manage project responsibilities and plan projects accordingly. It helps businesses to handle clients and manage business performance. clients include Ginga, Swissnex, Rever, IPNET, Beiramari, and Diaspora Black. It offers a subscription based pricing model. Clients include Swissnex, Beiramari, Ginga, and IPNet.",http://honeycomb.do,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2017,0,Brazil,South America,Yes,Seed,"$100,000.00",,Nascent,Glaiza,,TRUE,FALSE,0,0.7,0.3,1,0,0.2,0.7,,0,0.35,Nascent
Hopin,All-in-one live online events platform designed to connect distributed communities,https://hopin.to/,,,,,,,,,,,,,Yes,,$6.30,,Not Complete,,,FALSE,FALSE,"Accel, Seedcamp, Northzone, Daniel Dines, Amaranthine, Slack Fund",,0.3,,0,,0.7,,0,0,Not Complete
OptiOffer,"Provider of web-based price quotation generator software. It offers a supplier and reseller platform to manage quoting process. It includes customer details, product details, price calculation, quote review, saving, and attaching final quotation.",https://optioffer.com/ro/,Transport & Logistics ,Logistics​,,,,,,,2019,0,United States of America,North America,Yes,Seed,"$5,698.00",,Nascent,,,FALSE,FALSE,Make IT in Oradea,0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
Hopin,"Platform offering organizing and hosting solutions for virtual and hybrid events. Features include event virtual venue, event hosting, event ticket sales management, attendee engagement, event data analysis, event expo booths, one on one meetings, and hybrid events management. It enables clients to host conferences, summits, forums, workshops, webinars, etc. Adobe, Gitlab, Dell, Twitch, Slack, and The Atlantic are some of its clients.",https://hopin.com,Support Services,Expertise & Community,,,,,,,2019,0,United Kingdom,Europe,Yes,Series D,"$1,123,227,000.00",,Emerging,,,FALSE,FALSE,"Altimeter Capital
 Arena Holdings
 Adams Street Partners
 Untitled Investments
 Andreessen Horowitz
 General Catalyst Partners
 Tiger Global Management
 DFJ Growth
 Northzone
 IVP
 Temasek
 Slack Fund
 Salesforce
 General Insurance Corporation of India
 LinkedIn
 Coatue
 Seedcamp
 Accela
 Slack
 Accel
 Amaranthine
 Eterus Capital
 Hummer Winblad Venture Partners
 IndieBio
 JCJ Capital
 Aspenwood Ventures
 Remote First Capital",0.5,0.3,1,0,0.7,0.7,,0,0.64,Emerging
Govly,"Provider of web-based procurement management solutions. The company offers a network to manage the bidding process, search, & analyze procurement analytics. The tool also helps in monitoring repetitive tasks, quoting, communication workflow, etc.",https://www.govly.com/,Transport & Logistics ,Logistics​,,,,,,,2019,0,United States of America,North America,Yes,Seed,"$125,000.00",,Nascent,,,FALSE,FALSE,"Y Combinator
 Lombardstreet Ventures
 Nordic Eye
 FrontierSpace Ventures",0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
FocalPoint,Provider of web-based procurement performance management solutions. The solution helps in monitoring & tracking procurement activities and measure client satisfaction. Its products also include procurement category management and category risk management.,http://focalpointprocurement.com,Transport & Logistics ,Logistics​,,,,,,,2020,0,United States of America,North America,Yes,Seed,"$75,000.00",,Nascent,,,FALSE,FALSE,Techstars,0.2,0.3,1,0,0.2,0.7,,0,0.2,Nascent
Praktis,"Platform offering supply chain operational services. The company offers tech-enabled services for managing sourcing, production, fulfillment & logistics, warehousing & order management. The platform helps users to find suppliers & manufacturers, and manage shipment operations.",http://pts.sc,Transport & Logistics ,Logistics​,,,,,,,2016,0,Indonesia,Asia,,Seed,,,Nascent,,,FALSE,FALSE,"East Ventures
 Triputra Group",0.7,0.3,1,0,0.2,0.7,,0,0.35,Nascent
Hopin,"Platform offering organizing and hosting solutions for virtual and hybrid events. Features include event virtual venue, event hosting, event ticket sales management, attendee engagement, event data analysis, event expo booths, one on one meetings, and hybrid events management. It enables clients to host conferences, summits, forums, workshops, webinars, etc. Adobe, Gitlab, Dell, Twitch, Slack, and The Atlantic are some of its clients.",https://hopin.com,Support Services,Expertise & Community,(8) Connecting people with shared interests and expertise,,,,,,2019,0,United Kingdom,Europe,Yes,Series D,"$1,123,227,000.00",,Emerging,Glaiza,,TRUE,FALSE,,0.5,0.3,1,0,0.7,0.7,,0,0.64,Emerging
Liberatrade,"Provider of AI & SaaS-based suite of analytics solutions The solutions include predictive demand analytics, logistics supply chain, data-driven supply chain funding. The platform also offers supplier data assessments, & solutions for liquidity & optimization.",https://liberatrade.ai,Transport & Logistics ,Logistics​,,,,,,,2019,0,China,Asia,,Seed,,,Nascent,,,FALSE,FALSE,"Artesian
 Brinc
 Dan Lok Ventures",0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
Youhualin,"Youhualin offers operational planning solutions using cloud & big data technologies. It allows users to manage and analyze data to capture actionable insights. It helps transportation and supply chain industries to handle operations. Its solution includes transportation scheduling, demand forecasting & planning, inventory optimization, and many more.",https://youhualin.com,Transport & Logistics ,Logistics​,,,,,,,2016,0,China,Asia,,Series B,,,Emerging,,,FALSE,FALSE,"ZNCM Group
 Binfu Capital
 Dun & Bradstreet
 Zhengxuan Investment
 Sino Pacific Capital
 Haoyu Capital",0.7,0.3,1,0,0.4,0.7,,0,0.49,Emerging
Cofactr,"Provider of B2B procurement platform for electronic goods. It provides software solutions that allow engineers and their collaborators to design circuit boards. It also enables them to manage the engineering, assembly, and parts supply chain of the circuit board manufacturing industry.",https://www.cofactr.com/,Transport & Logistics ,Logistics​,,,,,,,2020,0,United States of America,North America,Yes,Seed,"$125,000.00",,Nascent,,,FALSE,FALSE,"Y Combinator
 Cathexis Ventures",0.2,0.3,1,0,0.2,0.7,,0,0.2,Nascent
Hubble,Online software for digital assets management. It provides a comprehensive view of an organization’s assets and enables informed decision-making. It allows users to ensure compliance and security for the enterprise. It offers tools for digital transformation to identify opportunities for innovation.,https://www.hubble.net/,Support Services,Expertise & Community,(10) Providing physical spaces for working and selling,,,,,,2013,,United States of America,North America,Yes,Seed,"$9,000,000.00",,Emerging,,,FALSE,FALSE,,1,0.3,,0,0.2,0.7,,0,0.44,Emerging
Yeloworld,"Provider of cloud-based warehouse management solutions. The solution helps in managing warehouse operations. It provides a freight dispatch platform through a smart shared packaging network. It includes warehouse services like loading, unloading, recycling, maintenance, pallet transportation, etc.",https://www.yeloworld.cn,Transport & Logistics ,Logistics​,,,,,,,2018,0,China,Asia,,Series B,,,Emerging,,,FALSE,FALSE,"Wanhua Chemical Group
 Hillhouse Ventures
 Sinopec",0.5,0.3,1,0,0.4,0.7,,0,0.43,Emerging
Enspan,"Enspan is a cloud-based B2B platform enabling the exchange of supply chain data. Its features include EDI, communication between suppliers and manufacturers, and manufacturers and consumers. It offers web forms, Advanced Shipping Notice for digital submission of shipment notices in advance, automated invoicing, digital certificates, and IoT-based virtual source inspection.",https://www.enspan.io/,Transport & Logistics ,Logistics​,,,,,,,2019,0,United Kingdom,Europe,Yes,Seed,"$175,000.00",,Nascent,,,FALSE,FALSE,Quake Capital,0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
EchoSystem,,http://echosystem.com,Transport & Logistics ,Logistics​,,,,,,,2017,0,United States of America,North America,Yes,Seed,"$385,000.00",,Nascent,,,FALSE,FALSE,0,0.7,0.3,1,0,0.2,0.7,,0,0.35,Nascent
Cycle Labs,"Provider of cloud-based test automation solution for warehouse management. The company offers an automated testing suite for managing & identifying software failures, bugs & defects. It also helps to maintain project time and provides a framework for warehouse applications.",https://cyclelabs.io,Transport & Logistics ,Logistics​,,,,,,,2021,0,United States of America,North America,Yes,Seed,"$2,500,000.00",,Nascent,,,FALSE,FALSE,Jurassic Capital,0.2,0.3,1,0,0.2,0.7,,0,0.2,Nascent
TRACE PACK,"Trace Pack provides IoT & web-based asset tracking solutions. The solution comprises wireless asset trackers and web-based management platforms. The solution enables users to track assets in real-time with features such as custom reporting, real-time alerts (by SMS, email, or phone), and risk assessment. The solution is also integrable with existing/third-party systems. Claims to be immune to signal blockers/jammers.",https://tracepack.com.br,Transport & Logistics ,Logistics​,,,,,,,2017,0,Brazil,South America,,Seed,,,Nascent,,,FALSE,FALSE,Bossa Nova,0.7,0.3,1,0,0.2,0.7,,0,0.35,Nascent
SAFIO Solutions,"SAFIO Solutions is a provider of cloud-based demand, sales, and inventory forecasting software for enterprises. The company provides software solutions for inventory optimization, product vision, efficiency, and sales analytics.",https://safiosolutions.com,Other,Other,Other,,,,,,2019,0,United States of America,North America,Yes,Seed,"$686,000.00",,Nascent,Glaiza,,FALSE,FALSE,0,0.5,0.3,1,0,0.2,0.7,,0,0.29,Nascent
Bolt,"Offers e-commerce fulfillment solutions. The solution helps in managing delivery business inventory services. It includes order fulfillment services, route planning, truck tracking, order management, inventory management, product picking, packing, storage, and product shipping.",https://gobolt.com,Transport & Logistics ,Logistics​,(13) Offering convenient local fulfilment and delivery,,,,,,2017,0,Canada,North America,Yes,Series B,"$60,191,600.00",,Emerging,,,TRUE,FALSE,Mindset Ventures,0.7,0.3,1,0,0.4,0.7,,0,0.49,Emerging
